personId,legMode,planIndex,planElementIndex,planElementType,activityType,activityEndTime,primaryPurpose,householdId,activityLocationX,activityLocationY
962651,,0,1,activity,Home,9.65,work,339805,429113.91231298423,4495967.458510534
962651,car,0,2,leg,,,work,339805,,
962651,,0,3,activity,shopping,9.904,work,339805,424083.2864391649,4484263.93694169
962651,car,0,4,leg,,,work,339805,,
962651,,0,5,activity,work,13.204,atwork,339805,427515.5431936536,4516347.3981688665
962651,hov3_teleportation,0,6,leg,,,atwork,339805,,
962651,,0,7,activity,atwork,15.123,atwork,339805,424280.78335909254,4512430.506457032
962651,hov3,0,8,leg,,,atwork,339805,,
962651,,0,9,activity,work,16.47,work,339805,427137.3137080391,4515508.2073074095
962651,car,0,10,leg,,,work,339805,,
962651,,0,11,activity,othmaint,17.597,work,339805,420631.93595191074,4489705.995937803
962651,car,0,12,leg,,,work,339805,,
962651,,0,13,activity,home,,work,339805,429113.91231298423,4495967.458510534
962652,,0,1,activity,Home,6.177,work,339805,429238.4168420061,4496250.445225088
962652,walk_transit,0,2,leg,,,work,339805,,
962652,,0,3,activity,work,6.783,work,339805,409259.64239763987,4497629.496097894
962652,hov3_teleportation,0,4,leg,,,work,339805,,
962652,,0,5,activity,home,17.162,school,339805,429159.1513364467,4496393.377586707
962652,walk_transit,0,6,leg,,,school,339805,,
962652,,0,7,activity,school,17.227,school,339805,418231.4469816221,4486821.96244634
962652,walk_transit,0,8,leg,,,school,339805,,
962652,,0,9,activity,eatout,19.897,school,339805,416682.8888613366,4496792.80028319
962652,walk_transit,0,10,leg,,,school,339805,,
962652,,0,11,activity,othmaint,20.168,school,339805,429218.2071709296,4513047.733027795
962652,walk_transit,0,12,leg,,,school,339805,,
962652,,0,13,activity,home,,school,339805,429238.4168420061,4496250.445225088
962653,,0,1,activity,Home,7.299,school,339805,429503.47405860643,4495875.030346585
962653,hov2_teleportation,0,2,leg,,,school,339805,,
962653,,0,3,activity,school,13.136,school,339805,429809.63189610303,4505194.11120123
962653,hov2_teleportation,0,4,leg,,,school,339805,,
962653,,0,5,activity,home,,school,339805,429503.47405860643,4495875.030346585
970659,,0,1,activity,Home,12.299,social,342554,432630.75914604944,4495100.456912864
970659,walk_transit,0,2,leg,,,social,342554,,
970659,,0,3,activity,social,15.624,social,342554,424324.1618526084,4498990.52955021
970659,ride_hail,0,4,leg,,,social,342554,,
970659,,0,5,activity,escort,16.925,social,342554,416685.2329562119,4471341.144212966
970659,walk_transit,0,6,leg,,,social,342554,,
970659,,0,7,activity,home,,social,342554,432630.75914604944,4495100.456912864
971513,,0,1,activity,Home,13.5,othdiscr,342881,432278.265412509,4494085.739534551
971513,drive_transit,0,2,leg,,,othdiscr,342881,,
971513,,0,3,activity,othdiscr,15.188,othdiscr,342881,428443.3929642118,4513098.218263041
971513,drive_transit,0,4,leg,,,othdiscr,342881,,
971513,,0,5,activity,home,,othdiscr,342881,432278.265412509,4494085.739534551
971870,,0,1,activity,Home,9.738,work,343022,432466.9479961689,4493965.338248981
971870,car,0,2,leg,,,work,343022,,
971870,,0,3,activity,othmaint,9.874,work,343022,428015.4986214807,4495982.742823064
971870,car,0,4,leg,,,work,343022,,
971870,,0,5,activity,escort,10.665,work,343022,416991.2280712682,4491685.02381881
971870,car,0,6,leg,,,work,343022,,
971870,,0,7,activity,work,11.885,atwork,343022,416643.8057015489,4507526.373366558
971870,car,0,8,leg,,,atwork,343022,,
971870,,0,9,activity,atwork,13.229,atwork,343022,417733.13185774174,4511760.359681598
971870,car,0,10,leg,,,atwork,343022,,
971870,,0,11,activity,othmaint,13.927,atwork,343022,414434.37797185814,4508809.181445788
971870,car,0,12,leg,,,atwork,343022,,
971870,,0,13,activity,work,17.965,work,343022,416296.9606327412,4507677.539625368
971870,car,0,14,leg,,,work,343022,,
971870,,0,15,activity,home,,work,343022,432466.9479961689,4493965.338248981
971871,,0,1,activity,Home,10.615,escort,343022,432318.2713419569,4494571.147512126
971871,hov2,0,2,leg,,,escort,343022,,
971871,,0,3,activity,escort,10.953,escort,343022,427133.7151239725,4491030.7892842945
971871,hov2,0,4,leg,,,escort,343022,,
971871,,0,5,activity,home,11.777,social,343022,432610.23535413056,4495121.566756655
971871,walk,0,6,leg,,,social,343022,,
971871,,0,7,activity,social,11.786,social,343022,432263.15825406223,4497465.674551105
971871,walk,0,8,leg,,,social,343022,,
971871,,0,9,activity,home,12.626,social,343022,431780.3674142087,4493959.952228076
971871,hov3,0,10,leg,,,social,343022,,
971871,,0,11,activity,social,16.581,social,343022,430828.0251336181,4497044.2751445295
971871,hov2,0,12,leg,,,social,343022,,
971871,,0,13,activity,home,18.053,shopping,343022,431773.7865798151,4493745.239126846
971871,car,0,14,leg,,,shopping,343022,,
971871,,0,15,activity,eatout,18.186,shopping,343022,424579.5343381488,4490494.724481401
971871,car,0,16,leg,,,shopping,343022,,
971871,,0,17,activity,shopping,18.829,shopping,343022,424251.92160499166,4490385.525634003
971871,car,0,18,leg,,,shopping,343022,,
971871,,0,19,activity,home,20.113,shopping,343022,432057.9993089715,4495143.273570713
971871,walk,0,20,leg,,,shopping,343022,,
971871,,0,21,activity,shopping,20.116,shopping,343022,427501.18698217656,4493424.309271451
971871,walk,0,22,leg,,,shopping,343022,,
971871,,0,23,activity,home,,shopping,343022,432318.2713419569,4494571.147512126
971873,,0,1,activity,Home,7.16,school,343022,432559.99355163454,4494770.743057916
971873,hov3_teleportation,0,2,leg,,,school,343022,,
971873,,0,3,activity,school,11.702,school,343022,427175.20189444034,4492421.726070744
971873,hov3,0,4,leg,,,school,343022,,
971873,,0,5,activity,home,,school,343022,432559.99355163454,4494770.743057916
971874,,0,1,activity,Home,15.13,school,343022,431778.0024693552,4494319.504228554
971874,hov2_teleportation,0,2,leg,,,school,343022,,
971874,,0,3,activity,school,23.312,school,343022,429648.22326041304,4495789.343302695
971874,hov2,0,4,leg,,,school,343022,,
971874,,0,5,activity,home,,school,343022,431778.0024693552,4494319.504228554
976283,,0,1,activity,Home,10.285,work,344622,430828.7828652235,4496657.31869291
976283,ride_hail,0,2,leg,,,work,344622,,
976283,,0,3,activity,work,18.967,work,344622,428323.898810031,4513211.812306329
976283,walk_transit,0,4,leg,,,work,344622,,
976283,,0,5,activity,shopping,19.799,work,344622,422326.26022573985,4497038.489034286
976283,hov3_teleportation,0,6,leg,,,work,344622,,
976283,,0,7,activity,home,,work,344622,430828.7828652235,4496657.31869291
976284,,0,1,activity,Home,10.839,work,344622,430670.5970386463,4496079.724368612
976284,ride_hail,0,2,leg,,,work,344622,,
976284,,0,3,activity,work,21.125,work,344622,438123.06694260816,4458907.094699712
976284,ride_hail,0,4,leg,,,work,344622,,
976284,,0,5,activity,home,21.142,othdiscr,344622,431028.8890059218,4496323.001152951
976284,walk,0,6,leg,,,othdiscr,344622,,
976284,,0,7,activity,othdiscr,23.068,othdiscr,344622,431947.1400405321,4498526.262400584
976284,walk,0,8,leg,,,othdiscr,344622,,
976284,,0,9,activity,home,,othdiscr,344622,430670.5970386463,4496079.724368612
976333,,0,1,activity,Home,13.275,work,344639,430603.98759259074,4497258.398898495
976333,ride_hail_pooled,0,2,leg,,,work,344639,,
976333,,0,3,activity,work,20.195,work,344639,418817.8955224134,4508622.15588179
976333,ride_hail,0,4,leg,,,work,344639,,
976333,,0,5,activity,eatout,20.906,work,344639,425621.98112214846,4513113.0729624005
976333,walk_transit,0,6,leg,,,work,344639,,
976333,,0,7,activity,escort,21.1,work,344639,426814.3879976448,4504286.038901991
976333,walk_transit,0,8,leg,,,work,344639,,
976333,,0,9,activity,home,,work,344639,430603.98759259074,4497258.398898495
976334,,0,1,activity,Home,7.808,school,344639,430898.7147013449,4496288.507584334
976334,bike,0,2,leg,,,school,344639,,
976334,,0,3,activity,school,16.054,school,344639,426476.5161999604,4488799.072828132
976334,bike,0,4,leg,,,school,344639,,
976334,,0,5,activity,home,,school,344639,430898.7147013449,4496288.507584334
981824,,0,1,activity,Home,6.824,work,346843,424458.32433134154,4495270.948566438
981824,car,0,2,leg,,,work,346843,,
981824,,0,3,activity,work,16.306,work,346843,414821.265645429,4507147.986617197
981824,car,0,4,leg,,,work,346843,,
981824,,0,5,activity,home,,work,346843,424458.32433134154,4495270.948566438
982111,,0,1,activity,Home,6.676,work,346943,424481.81374082586,4494773.142645457
982111,bike,0,2,leg,,,work,346943,,
982111,,0,3,activity,work,15.003,work,346943,429120.7917729469,4496567.644109419
982111,bike,0,4,leg,,,work,346943,,
982111,,0,5,activity,home,15.98,eatout,346943,424465.4436900475,4494767.928166654
982111,hov2,0,6,leg,,,eatout,346943,,
982111,,0,7,activity,eatout,16.83,eatout,346943,427496.24471251975,4492963.131617608
982111,hov2_teleportation,0,8,leg,,,eatout,346943,,
982111,,0,9,activity,home,,eatout,346943,424481.81374082586,4494773.142645457
982112,,0,1,activity,Home,9.77,shopping,346943,424241.0357133791,4494644.657500591
982112,car,0,2,leg,,,shopping,346943,,
982112,,0,3,activity,shopping,10.317,shopping,346943,427232.2533797484,4492602.779050426
982112,walk,0,4,leg,,,shopping,346943,,
982112,,0,5,activity,social,10.772,shopping,346943,427249.5978074936,4493554.6967818355
982112,car,0,6,leg,,,shopping,346943,,
982112,,0,7,activity,shopping,10.778,shopping,346943,426809.7034681956,4493618.174586481
982112,car,0,8,leg,,,shopping,346943,,
982112,,0,9,activity,shopping,10.799,shopping,346943,423751.0240297793,4493977.416557543
982112,car,0,10,leg,,,shopping,346943,,
982112,,0,11,activity,home,18.139,othmaint,346943,424320.4071675555,4495327.1416115165
982112,hov2,0,12,leg,,,othmaint,346943,,
982112,,0,13,activity,othmaint,18.278,othmaint,346943,425992.3057187631,4495492.447931658
982112,hov2,0,14,leg,,,othmaint,346943,,
982112,,0,15,activity,othmaint,18.682,othmaint,346943,424597.5494882676,4493702.18828154
982112,hov2_teleportation,0,16,leg,,,othmaint,346943,,
982112,,0,17,activity,eatout,18.835,othmaint,346943,427762.4757151293,4493062.871319415
982112,hov2,0,18,leg,,,othmaint,346943,,
982112,,0,19,activity,home,,othmaint,346943,424241.0357133791,4494644.657500591
983345,,0,1,activity,Home,8.994,work,347382,423850.40194617514,4494191.796206824
983345,walk_transit,0,2,leg,,,work,347382,,
983345,,0,3,activity,work,18.473,work,347382,425107.38260144944,4513164.160157891
983345,walk_transit,0,4,leg,,,work,347382,,
983345,,0,5,activity,home,,work,347382,423850.40194617514,4494191.796206824
983346,,0,1,activity,Home,7.641,work,347382,423884.9684279014,4493865.266508411
983346,hov2,0,2,leg,,,work,347382,,
983346,,0,3,activity,work,17.317,work,347382,429401.2969679875,4493973.195491013
983346,hov2,0,4,leg,,,work,347382,,
983346,,0,5,activity,home,,work,347382,423884.9684279014,4493865.266508411
983347,,0,1,activity,Home,6.128,escort,347382,423805.2244508437,4493671.921518086
983347,hov2,0,2,leg,,,escort,347382,,
983347,,0,3,activity,escort,6.381,escort,347382,424390.4518189672,4493669.608447635
983347,hov2_teleportation,0,4,leg,,,escort,347382,,
983347,,0,5,activity,escort,6.783,escort,347382,427237.89806269045,4487446.042407112
983347,hov2_teleportation,0,6,leg,,,escort,347382,,
983347,,0,7,activity,home,7.189,school,347382,424126.373581468,4493557.8197937785
983347,hov3,0,8,leg,,,school,347382,,
983347,,0,9,activity,school,15.722,school,347382,425644.62972471246,4477646.753496507
983347,hov3_teleportation,0,10,leg,,,school,347382,,
983347,,0,11,activity,home,,school,347382,423805.2244508437,4493671.921518086
985206,,0,1,activity,Home,8.932,work,348023,424322.1190892983,4493774.334517641
985206,car,0,2,leg,,,work,348023,,
985206,,0,3,activity,work,20.102,work,348023,427975.3173562249,4493104.120846468
985206,car,0,4,leg,,,work,348023,,
985206,,0,5,activity,home,21.181,shopping,348023,424371.51378540584,4493842.668064437
985206,hov2,0,6,leg,,,shopping,348023,,
985206,,0,7,activity,eatout,21.202,shopping,348023,427762.4757151293,4493062.871319415
985206,hov2,0,8,leg,,,shopping,348023,,
985206,,0,9,activity,shopping,21.334,shopping,348023,424732.6160446946,4511518.616276281
985206,hov2,0,10,leg,,,shopping,348023,,
985206,,0,11,activity,home,,shopping,348023,424322.1190892983,4493774.334517641
985207,,0,1,activity,Home,6.363,escort,348023,424594.69336527376,4493714.410890245
985207,hov3_teleportation,0,2,leg,,,escort,348023,,
985207,,0,3,activity,escort,6.764,escort,348023,425033.70312855346,4488812.414729661
985207,hov3,0,4,leg,,,escort,348023,,
985207,,0,5,activity,home,6.785,work,348023,424235.770815992,4493998.268870645
985207,car,0,6,leg,,,work,348023,,
985207,,0,7,activity,work,20.34,work,348023,424612.7690501789,4490195.870428993
985207,car,0,8,leg,,,work,348023,,
985207,,0,9,activity,home,,work,348023,424594.69336527376,4493714.410890245
986351,,0,1,activity,Home,5.748,work,348465,424667.8332485071,4497363.143855943
986351,walk_transit,0,2,leg,,,work,348465,,
986351,,0,3,activity,work,13.044,work,348465,424383.2425068015,4492377.113286254
986351,walk,0,4,leg,,,work,348465,,
986351,,0,5,activity,eatout,23.906,work,348465,429723.7982987389,4492883.992806376
986351,ride_hail_pooled,0,6,leg,,,work,348465,,
986351,,0,7,activity,home,,work,348465,424667.8332485071,4497363.143855943
986352,,0,1,activity,Home,15.569,school,348465,424476.785500859,4497291.347241661
986352,walk_transit,0,2,leg,,,school,348465,,
986352,,0,3,activity,school,22.328,school,348465,429622.546441138,4505431.894451125
986352,walk_transit,0,4,leg,,,school,348465,,
986352,,0,5,activity,home,,school,348465,424476.785500859,4497291.347241661
992944,,0,1,activity,Home,7.293,escort,351140,426020.6448580909,4497092.693604357
992944,ride_hail,0,2,leg,,,escort,351140,,
992944,,0,3,activity,escort,7.465,escort,351140,423949.3024629967,4513929.535289278
992944,ride_hail,0,4,leg,,,escort,351140,,
992944,,0,5,activity,home,7.622,work,351140,425774.2190416654,4497412.125738656
992944,car,0,6,leg,,,work,351140,,
992944,,0,7,activity,work,18.375,work,351140,417359.789482119,4503792.675123788
992944,hov2,0,8,leg,,,work,351140,,
992944,,0,9,activity,home,,work,351140,426020.6448580909,4497092.693604357
992945,,0,1,activity,Home,12.368,shopping,351140,425711.5934911506,4497437.8628397565
992945,car,0,2,leg,,,shopping,351140,,
992945,,0,3,activity,shopping,13.851,shopping,351140,447691.2455638724,4446145.268089803
992945,car,0,4,leg,,,shopping,351140,,
992945,,0,5,activity,home,,shopping,351140,425711.5934911506,4497437.8628397565
993293,,0,1,activity,Home,8.531,work,351246,425864.1067467193,4497285.955813934
993293,car,0,2,leg,,,work,351246,,
993293,,0,3,activity,work,9.216,atwork,351246,425677.1342432203,4512744.099278496
993293,hov2,0,4,leg,,,atwork,351246,,
993293,,0,5,activity,escort,9.856,atwork,351246,427601.9721772757,4502399.750680928
993293,hov2,0,6,leg,,,atwork,351246,,
993293,,0,7,activity,othmaint,9.933,atwork,351246,425172.8111883069,4508105.783169729
993293,hov2_teleportation,0,8,leg,,,atwork,351246,,
993293,,0,9,activity,atwork,14.542,atwork,351246,431285.316987536,4504493.332928752
993293,hov2_teleportation,0,10,leg,,,atwork,351246,,
993293,,0,11,activity,work,17.359,work,351246,425635.36099619896,4512607.541013847
993293,car,0,12,leg,,,work,351246,,
993293,,0,13,activity,home,19.867,othmaint,351246,426143.2796256385,4497162.693630433
993293,ride_hail,0,14,leg,,,othmaint,351246,,
993293,,0,15,activity,othdiscr,19.911,othmaint,351246,426477.89903970214,4497387.394540471
993293,walk,0,16,leg,,,othmaint,351246,,
993293,,0,17,activity,othmaint,19.974,othmaint,351246,427014.3325031199,4498006.486866136
993293,ride_hail_pooled,0,18,leg,,,othmaint,351246,,
993293,,0,19,activity,home,,othmaint,351246,425864.1067467193,4497285.955813934
993294,,0,1,activity,Home,14.366,work,351246,425908.13249598985,4498069.816554038
993294,car,0,2,leg,,,work,351246,,
993294,,0,3,activity,work,14.49,work,351246,431785.4388759463,4497372.344282036
993294,car,0,4,leg,,,work,351246,,
993294,,0,5,activity,home,18.847,othdiscr,351246,426020.18215211754,4497298.976559064
993294,car,0,6,leg,,,othdiscr,351246,,
993294,,0,7,activity,othdiscr,20.413,othdiscr,351246,415722.5605841716,4501869.0935768485
993294,hov3_teleportation,0,8,leg,,,othdiscr,351246,,
993294,,0,9,activity,home,,othdiscr,351246,425908.13249598985,4498069.816554038
993295,,0,1,activity,Home,6.84,work,351246,425740.36934797326,4497570.354720584
993295,car,0,2,leg,,,work,351246,,
993295,,0,3,activity,work,13.066,atwork,351246,423958.819200385,4499737.971941019
993295,car,0,4,leg,,,atwork,351246,,
993295,,0,5,activity,atwork,13.423,atwork,351246,424716.4430699909,4501461.565425943
993295,car,0,6,leg,,,atwork,351246,,
993295,,0,7,activity,work,18.822,work,351246,423886.8000524185,4500804.686281298
993295,car,0,8,leg,,,work,351246,,
993295,,0,9,activity,home,18.836,othdiscr,351246,426207.6644165705,4497926.778748469
993295,hov3,0,10,leg,,,othdiscr,351246,,
993295,,0,11,activity,othdiscr,20.032,othdiscr,351246,427270.6086279878,4508975.391429122
993295,hov3,0,12,leg,,,othdiscr,351246,,
993295,,0,13,activity,social,20.494,othdiscr,351246,416764.5612472507,4499624.238267694
993295,hov3_teleportation,0,14,leg,,,othdiscr,351246,,
993295,,0,15,activity,home,,othdiscr,351246,425740.36934797326,4497570.354720584
993296,,0,1,activity,Home,9.131,work,351246,426211.1119017685,4497517.065938863
993296,car,0,2,leg,,,work,351246,,
993296,,0,3,activity,work,18.836,work,351246,425815.6341814063,4513814.0289230645
993296,car,0,4,leg,,,work,351246,,
993296,,0,5,activity,home,,work,351246,426211.1119017685,4497517.065938863
993991,,0,1,activity,Home,12.757,escort,351498,426207.6644165705,4497926.778748469
993991,hov3,0,2,leg,,,escort,351498,,
993991,,0,3,activity,escort,13.199,escort,351498,423974.6060500602,4495649.646724129
993991,hov3_teleportation,0,4,leg,,,escort,351498,,
993991,,0,5,activity,home,,escort,351498,426207.6644165705,4497926.778748469
1006192,,0,1,activity,Home,15.287,othdiscr,355696,430130.79546616785,4493291.123120078
